Date,Y,m,d,d-T,h,Demand,Demand Forecast,SPOT Market Volume,Market Clearing Price,Wind Forecast,RoR Forecast,Yuk Tahmin Planı (MWh),Net Order
05/02/2021,2021,2,5,5,16, 37967   ,37290.9871,25204.7,315.26,912.78,1669.31,40276,-515.704
05/02/2021,2021,2,5,5,17, 38073   ,37212.5549,25365.9,321.46,938.26,1768.64,39890,-752.563
05/02/2021,2021,2,5,5,18, 38439   ,37993.61666,25372.7,325.3,977.71,1808.03,39631,-514.922
05/02/2021,2021,2,5,5,19, 38544   ,38148.31366,24901.7,324.84,1029.93,1758.29,38985,-22.249
05/02/2021,2021,2,5,5,20, 37442   ,37178.83429,23945,320.07,1054.4,1670.65,37628,-30.934
05/02/2021,2021,2,5,5,21, 36761   ,36563.80134,23494.9,317.23,1043.42,1603.26,36785,-92.5
05/02/2021,2021,2,5,5,22, 36211   ,35954.80705,22925.2,315,1061.02,1551.94,36118,-92.75
05/02/2021,2021,2,5,5,23, 35274   ,34754.6802,23173.7,312.23,1101.29,1517.95,35066,545.104
06/02/2021,2021,2,6,6,0, 33282   ,32866.85232,23272.8,308.99,1166.91,1460.33,33267,404.744
06/02/2021,2021,2,6,6,1, 31763   ,31259.59733,22786.6,311.76,1254.1,1386.12,31452,234.32
06/02/2021,2021,2,6,6,2, 30449   ,30127.72198,22063.7,298.01,1297.33,1307.46,30159,310.085
06/02/2021,2021,2,6,6,3, 29674   ,29244.48469,21702.7,241,1356.39,1259.46,29290,470.064
06/02/2021,2021,2,6,6,4, 29408   ,28821.70176,21530.4,234.98,1424.56,1270.8,28898,192.824
06/02/2021,2021,2,6,6,5, 29361   ,28907.76214,21711.7,237.12,1478.21,1303.16,28937,153.514
06/02/2021,2021,2,6,6,6, 29845   ,29384.06619,23192.9,237.99,1522.34,1323.9,29376,150
06/02/2021,2021,2,6,6,7, 30242   ,29985.17968,23725.7,250,1587.81,1360.89,30159,35.588
06/02/2021,2021,2,6,6,8, 32045   ,31696.15818,23221,310,1671.46,1416.48,32398,-278.548
06/02/2021,2021,2,6,6,9, 33609   ,34072.58875,24375.4,292,1695.16,1508.19,35132,-399.229
06/02/2021,2021,2,6,6,10, 34827   ,35058.39976,24907.6,308.03,1559.78,1557.39,36766,-1150.672
06/02/2021,2021,2,6,6,11, 35749   ,35756.80923,25162,308.04,1474.84,1469.05,37998,-747.99
06/02/2021,2021,2,6,6,12, 34876   ,34892.49689,25034.4,237.99,1622.34,1382.72,37651,-729.317
06/02/2021,2021,2,6,6,13, 35592   ,35113.63129,24597.6,259.99,1835.84,1379.77,37994,-848.361
06/02/2021,2021,2,6,6,14, 35353   ,35142.07473,24505.3,237.99,2045.78,1422.3,37987,-321.399
06/02/2021,2021,2,6,6,15, 34546   ,34677.17307,24080.9,237.99,2263.97,1488,37258,-321
06/02/2021,2021,2,6,6,16, 33981   ,34746.10261,23189.7,259.98,2444.29,1583.32,36789,-1010.668
06/02/2021,2021,2,6,6,17, 34652   ,35074.23691,22885.7,311.28,2718,1665.99,36434,-1088.498
06/02/2021,2021,2,6,6,18, 36394   ,36332.54565,23581.2,315.9,3076.58,1693.73,36852,-801.484
06/02/2021,2021,2,6,6,19, 36738   ,36574.61526,23494.7,315.44,3322.91,1692.03,36664,-296.56
06/02/2021,2021,2,6,6,20, 35847   ,35528.91404,23145.8,314,3458.84,1647.86,35677,-176.992
06/02/2021,2021,2,6,6,21, 35102   ,34857.38841,22663.8,311.37,3542.73,1594.28,34882,-153.9
06/02/2021,2021,2,6,6,22, 34451   ,34406.15244,23021.8,274.99,3612.93,1545.77,34358,-85.35
06/02/2021,2021,2,6,6,23, 33362   ,33296.67322,22406,262.04,3674.7,1492.4,33339,-12.5
07/02/2021,2021,2,7,7,0, 31586   ,31803.4175,23134.3,308.99,3565.15,1386.11,31035,90.833
07/02/2021,2021,2,7,7,1, 30043   ,30111.68746,21899.7,233.99,3584.13,1364.64,29521,95.5
07/02/2021,2021,2,7,7,2, 28685   ,28818.86936,21008.4,233.99,3566.82,1322.86,28448,0
07/02/2021,2021,2,7,7,3, 27902   ,27890.15136,20393.6,258.12,3576.68,1271.93,27655,-75.81
07/02/2021,2021,2,7,7,4, 27652   ,27333.21266,20248.1,259.32,3614.54,1236.13,27012,-610.343
07/02/2021,2021,2,7,7,5, 27360   ,27226.71338,20279.2,299,3563.9,1233,26971,-334.71
07/02/2021,2021,2,7,7,6, 27492   ,27328.81207,21388.4,262.99,3474.14,1225.62,26905,0
07/02/2021,2021,2,7,7,7, 27217   ,27227.38065,20994.9,258.12,3474.48,1238,26772,-546.833
07/02/2021,2021,2,7,7,8, 27078   ,26740.93395,21385.4,258.12,3536.88,1251.85,27120,-1504.378
07/02/2021,2021,2,7,7,9, 28263   ,27714.80862,21604.4,207.61,3532.32,1268.66,28559,-839.02
07/02/2021,2021,2,7,7,10, 29738   ,28780.74092,22117.9,225.71,3405.5,1303.94,30051,-1084.228
07/02/2021,2021,2,7,7,11, 30814   ,29683.59288,22456.3,226.46,3368.08,1274.12,31695,-1120.404
07/02/2021,2021,2,7,7,12, 31220   ,29745.44479,22571.1,225.71,3498.36,1218.6,31964,-834.255
07/02/2021,2021,2,7,7,13, 31695   ,30391.28598,22724.8,226.49,3679.81,1224.89,32145,-885.693
07/02/2021,2021,2,7,7,14, 31704   ,30790.77917,22426.1,233.98,3890.39,1252.1,32851,-359.807
07/02/2021,2021,2,7,7,15, 31143   ,30681.30114,22267.1,226.13,4107.53,1306.55,32420,-142.197
07/02/2021,2021,2,7,7,16, 31240   ,31068.51521,22540.2,226.72,4297.82,1377.57,32314,-195.534
07/02/2021,2021,2,7,7,17, 31990   ,31811.33572,22321.6,263,4608.94,1444.23,32504,436.732
07/02/2021,2021,2,7,7,18, 33697   ,33640.01323,23453.3,311.05,4991.91,1488.57,34026,398.387
07/02/2021,2021,2,7,7,19, 34650   ,34289.94755,23692.5,311.86,5261.81,1486.19,34496,978.344
07/02/2021,2021,2,7,7,20, 34013   ,33554.38539,23175,296.62,5446.59,1441.78,33982,1140.967
07/02/2021,2021,2,7,7,21, 33100   ,33057.33559,22867.1,250,5610.63,1407.13,33356,1063.118
07/02/2021,2021,2,7,7,22, 32716   ,32841.71807,22962.6,270.98,5792.41,1418.78,33129,160.411
07/02/2021,2021,2,7,7,23, 31676   ,31898.96481,22355,258.13,5958.84,1367.79,31937,236.976
08/02/2021,2021,2,8,1,0, 30431   ,30430.57102,21488.4,308.99,6074.67,1291.04,28592,160.241
08/02/2021,2021,2,8,1,1, 28964   ,29005.43981,20480.9,232.99,6126.58,1255.08,27025,0
08/02/2021,2021,2,8,1,2, 27733   ,27898.74075,19830,219.68,6167.99,1200.66,26413,0
08/02/2021,2021,2,8,1,3, 27085   ,27240.9062,19325,232.43,6188.18,1142.19,25971,0
08/02/2021,2021,2,8,1,4, 26956   ,27002.5256,19521.3,200,6142.89,1135.82,25937,0
08/02/2021,2021,2,8,1,5, 27234   ,27303.72834,19863.3,230.01,6091.77,1159.74,26347,203.812
08/02/2021,2021,2,8,1,6, 28226   ,28114.04363,22203.5,232.99,6060.87,1208.21,27314,130.256
08/02/2021,2021,2,8,1,7, 30322   ,29910.35695,23920.5,239.12,6073.37,1325.78,29214,441.243
08/02/2021,2021,2,8,1,8, 35205   ,34060.67997,25703.5,300,6159.61,1466.34,34323,589.284
08/02/2021,2021,2,8,1,9, 38436   ,37226.46514,26629.9,309.99,6215.19,1574.25,37900,386.003
08/02/2021,2021,2,8,1,10, 40187   ,38477.20188,26955.8,300,6161.05,1611.53,39287,556.678
08/02/2021,2021,2,8,1,11, 41112   ,39224.47797,27210.1,310.76,6089.76,1568.08,40076,899.994
08/02/2021,2021,2,8,1,12, 40014   ,38476.51972,26916.3,262.99,6116.7,1497.58,38697,1183.59
08/02/2021,2021,2,8,1,13, 40171   ,38524.43457,26941.4,238.12,6264.11,1471.43,39466,282.229
08/02/2021,2021,2,8,1,14, 40224   ,38554.05978,26828.2,300,6461.9,1475.32,38928,628.563
08/02/2021,2021,2,8,1,15, 39567   ,38043.86451,26297,284.03,6624.49,1508.07,38235,1341.519
08/02/2021,2021,2,8,1,16, 39081   ,37825.85069,25548.4,296.62,6723.52,1601.53,37940,1295.545
08/02/2021,2021,2,8,1,17, 38893   ,37981.97317,25237.7,300.01,6774.06,1679.54,37881,1588.881
08/02/2021,2021,2,8,1,18, 38843   ,38648.80605,25301.6,310.53,6793.92,1697.67,38117,1312.448
08/02/2021,2021,2,8,1,19, 38565   ,38292.93996,24963.5,310.39,6807.9,1647.09,37801,1511.52
08/02/2021,2021,2,8,1,20, 37191   ,37125.50253,24595.9,254.12,6825.79,1502.34,36680,1193.832
08/02/2021,2021,2,8,1,21, 36387   ,36182.20948,23931.2,263.03,6839.78,1370.86,35879,1304.088
08/02/2021,2021,2,8,1,22, 35675   ,35501.66309,23834.1,254.13,6852.83,1317.98,35314,697.788
08/02/2021,2021,2,8,1,23, 34510   ,34451.03212,23185.3,233.22,6864.85,1342.63,34078,734.605
09/02/2021,2021,2,9,2,0, 32792   ,32266.63072,22668.7,308.99,7139.25,1535.93,33563,-221.324
09/02/2021,2021,2,9,2,1, 31169   ,30880.7163,21868.3,255.01,7086.58,1450.33,31674,2.667
09/02/2021,2021,2,9,2,2, 29898   ,29655.16036,21091,232.99,6973.33,1378.53,30394,-220.123
09/02/2021,2021,2,9,2,3, 29278   ,29037.88039,20688.2,232.98,6839.07,1324.16,29592,-504.62
09/02/2021,2021,2,9,2,4, 29065   ,29005.10063,20801.6,232.99,6709.41,1319.15,29248,-134.617
09/02/2021,2021,2,9,2,5, 29230   ,29092.17324,21164.6,240.01,6569.56,1344.05,29474,49.425
09/02/2021,2021,2,9,2,6, 30061   ,29832.77906,23335.6,252.79,6421.08,1384.25,30287,-248.531
09/02/2021,2021,2,9,2,7, 31471   ,31154.03981,25373.6,250,6333.75,1499.98,31776,-658.518
09/02/2021,2021,2,9,2,8, 35836   ,34544.95408,26518.6,309,6242.22,1660.38,35906,-24.338
09/02/2021,2021,2,9,2,9, 38590   ,36912.04344,27299.2,310.69,6165.6,1784.88,38935,263.264
09/02/2021,2021,2,9,2,10, 39811   ,37530.50981,27737.9,308,6300.29,1829.24,40203,-313.635
09/02/2021,2021,2,9,2,11, 40613   ,37750.18449,27823,274.9,6510.19,1794.6,40698,-427.917
09/02/2021,2021,2,9,2,12, 39197   ,36901.39348,27129.1,249.79,6562.6,1741.3,39373,-1127.238
09/02/2021,2021,2,9,2,13, 39212   ,36956.50386,27043,257,6561.44,1714.76,39123,-1083.333
09/02/2021,2021,2,9,2,14, 39519   ,37071.4421,27357.1,250,6530.64,1616.61,39662,-1215.513
09/02/2021,2021,2,9,2,15, 38684   ,36788.61183,26954.6,250,6460.45,1551.22,38972,-1110.362
09/02/2021,2021,2,9,2,16, 38344   ,36987.3137,26347.6,284.03,6361.44,1630.65,38700,-1171.43
09/02/2021,2021,2,9,2,17, 38385   ,37627.3941,26310.2,313.66,6273.72,1695.53,38401,-1100.446
09/02/2021,2021,2,9,2,18, 38448   ,38674.72791,26442.5,316.76,6250.95,1689.29,38439,-973.827
09/02/2021,2021,2,9,2,19, 38598   ,38474.8544,26216.9,315.21,6343.63,1620.32,38233,-505.945
09/02/2021,2021,2,9,2,20, 37311   ,37330.59667,25690.1,312.09,6504.57,1480.59,37148,-511
09/02/2021,2021,2,9,2,21, 36620   ,36207.7425,25335.3,304,6637.16,1360.39,36424,-287.914
09/02/2021,2021,2,9,2,22, 35861   ,35435.19839,24802.5,267.13,6735.32,1319.7,35730,-71
09/02/2021,2021,2,9,2,23, 34557   ,34233.60239,23803.6,257.01,6792.64,1449.45,34566,-188.787
10/02/2021,2021,2,10,3,0, 32965   ,32655.2147,22414,297.89,6819.98,1681.75,33156,-132.797
10/02/2021,2021,2,10,3,1, 31333   ,31104.08826,21872.1,254.12,6806.27,1603.23,31401,-57.5
10/02/2021,2021,2,10,3,2, 30107   ,29821.72623,21179.2,231.91,6721.78,1526.62,30297,-122
10/02/2021,2021,2,10,3,3, 29290   ,29202.1988,20856.7,200,6636.03,1464.94,29440,-29.48
10/02/2021,2021,2,10,3,4, 29177   ,28996.14743,20848.9,230.01,6496.58,1459.96,29122,-26
10/02/2021,2021,2,10,3,5, 29456   ,29171.21484,21227.7,231.77,6162.1,1482.45,29336,104.004
10/02/2021,2021,2,10,3,6, 30234   ,30020.82102,23304.8,239.12,5765.56,1522.86,30270,307.554
10/02/2021,2021,2,10,3,7, 31702   ,31446.70637,24969.8,254,5434.47,1642.76,31786,210.89
10/02/2021,2021,2,10,3,8, 35975   ,35813.96327,26768.6,308.99,4866.71,1795.93,36058,492.944
10/02/2021,2021,2,10,3,9, 38842   ,38619.81337,27440.6,300.01,4557.43,1918.88,38882,883.872
10/02/2021,2021,2,10,3,10, 39825   ,39781.80343,27639.2,296.62,4456.35,1965.09,40132,923.437
10/02/2021,2021,2,10,3,11, 40729   ,40479.52905,27814,308,4545.78,1915.75,40679,694.55
10/02/2021,2021,2,10,3,12, 39455   ,39095.17176,27132.4,261.13,4575.64,1849.36,39492,266.833
10/02/2021,2021,2,10,3,13, 39519   ,38860.14079,27135.4,261.13,4618.09,1825.65,39235,0
10/02/2021,2021,2,10,3,14, 39571   ,38885.34941,27016.8,267.12,4716.01,1745.21,39559,0
10/02/2021,2021,2,10,3,15, 38785   ,38137.07285,26746.3,261.14,4783.53,1693.35,38828,0
10/02/2021,2021,2,10,3,16, 38426   ,37953.56212,26734.5,254.13,4779.61,1777.65,38449,-256.632
10/02/2021,2021,2,10,3,17, 38131   ,38128.26931,26447.2,309.99,4618.73,1852.25,38439,-321.486
10/02/2021,2021,2,10,3,18, 38290   ,38312.92536,26496.8,313.41,4494.38,1862.87,38726,-938.871
10/02/2021,2021,2,10,3,19, 38458   ,38494.03418,26169.3,312.95,4631.86,1804.18,38580,-767
10/02/2021,2021,2,10,3,20, 37478   ,37197.62528,25583.7,311.99,4820.05,1662.95,37529,-671.853
10/02/2021,2021,2,10,3,21, 36636   ,36446.13672,25013.8,299.99,4943.67,1541.2,36830,-437.226
10/02/2021,2021,2,10,3,22, 36115   ,35608.29337,24490.6,266.01,5039.58,1499.34,36212,-313.97
10/02/2021,2021,2,10,3,23, 35014   ,34383.65748,23766.1,254.13,5112.97,1619.18,34980,-26.713
11/02/2021,2021,2,11,4,0, 33253   ,32553.54297,22527.8,295.01,5155.64,1632.57,33581,274.715
11/02/2021,2021,2,11,4,1, 31713   ,31088.05717,21766,249.52,5243.56,1541.45,31631,295.652
11/02/2021,2021,2,11,4,2, 30441   ,29814.50826,20950.6,232.99,5348.8,1459.09,30522,427.483
11/02/2021,2021,2,11,4,3, 29564   ,29208.17298,20468.1,232.98,5480.87,1398.17,29783,-331.898
11/02/2021,2021,2,11,4,4, 29421   ,29012.06527,20447.3,231.35,5597.62,1392.3,29404,-233.216
11/02/2021,2021,2,11,4,5, 29567   ,29190.58846,20791.6,231.44,5684.79,1414.27,29648,-361.074
11/02/2021,2021,2,11,4,6, 30363   ,30056.88759,22970.4,232.98,5744.86,1456.69,30366,-587.222
11/02/2021,2021,2,11,4,7, 31954   ,31295.10733,24835.8,232.98,5769.51,1580.14,31827,-349.737
11/02/2021,2021,2,11,4,8, 36336   ,35329.999,25924.3,308.99,5752.31,1729.97,36263,90.172
11/02/2021,2021,2,11,4,9, 38714   ,37640.69259,26904.2,310.74,5672.01,1840.73,39571,80.636
11/02/2021,2021,2,11,4,10, 39857   ,38117.84352,27194.2,288.31,5644.82,1883.18,41074,-133.675
11/02/2021,2021,2,11,4,11, 40326   ,38479.80306,27655.7,284.03,5783.9,1828.7,41729,-83.487
11/02/2021,2021,2,11,4,12, 39119   ,37447.3088,26823.4,249.68,6003.61,1748.77,40481,-189.09
11/02/2021,2021,2,11,4,13, 39262   ,37439.68653,26786.1,250,6250.69,1718.82,40569,-128.655
11/02/2021,2021,2,11,4,14, 39484   ,37592.21503,26971.7,254.12,6478.01,1642.68,40713,319.944
11/02/2021,2021,2,11,4,15, 38645   ,37060.35424,26662.8,254.01,6608.56,1600.38,39920,65.644
11/02/2021,2021,2,11,4,16, 38209   ,37042.94211,26167.5,254.13,6663.86,1694.25,39439,-606.674
11/02/2021,2021,2,11,4,17, 38246   ,37575.93988,26235.3,307.99,6735.15,1776.01,39193,-609.494
11/02/2021,2021,2,11,4,18, 38714   ,38106.64305,26287.7,313.36,6825.38,1801.12,39350,-481.726
11/02/2021,2021,2,11,4,19, 38930   ,38303.40265,26024.5,313.36,6880.24,1753.25,39106,-33.848
11/02/2021,2021,2,11,4,20, 37789   ,37138.13868,25501.6,312.45,6915.73,1615.82,37824,-22.833
11/02/2021,2021,2,11,4,21, 36891   ,36428.48011,25078.8,309.99,6910.6,1503.37,36999,-37.425
11/02/2021,2021,2,11,4,22, 36203   ,35663.39201,24761.1,288.98,6781.49,1462.35,36304,0
11/02/2021,2021,2,11,4,23, 35023   ,34619.67856,23565.8,254.12,6554.48,1570.37,35072,-14.617
12/02/2021,2021,2,12,5,0, 33198   ,33001.00757,23110.3,267.12,6618.4,1673.86,33714,-158.576
12/02/2021,2021,2,12,5,1, 31645   ,31520.50475,21585.8,263,6289.29,1585.12,31589,-513.683
12/02/2021,2021,2,12,5,2, 30270   ,30295.17162,20900.5,249.51,5905.03,1501.31,30369,-409.854
12/02/2021,2021,2,12,5,3, 29651   ,29457.94701,20396,232.98,5541.18,1438.01,29626,-785.633
12/02/2021,2021,2,12,5,4, 29213   ,29326.30688,20391.9,231.67,5231.29,1424.08,29291,-602.32
12/02/2021,2021,2,12,5,5, 29494   ,29638.52263,20862,232.99,4850.38,1443.67,29517,-577.577
12/02/2021,2021,2,12,5,6, 30349   ,30432.47649,22958.9,249.52,4469.05,1491.29,30200,-53.234
12/02/2021,2021,2,12,5,7, 31979   ,31984.21598,24469.7,249.51,4167.29,1633.38,31701,0
12/02/2021,2021,2,12,5,8, 36371   ,36596.83265,25082.9,310.71,3862.87,1815.2,36442,-196.644
12/02/2021,2021,2,12,5,9, 39420   ,39662.60031,24928.4,311.57,3526.33,1944.17,39729,-174.25
12/02/2021,2021,2,12,5,10, 40944   ,41101.86029,25347.7,311.07,3395.98,1983.18,41046,-105.983
12/02/2021,2021,2,12,5,11, 42025   ,41709.41606,25494.2,310.35,3358.35,1920.81,41555,-57.197
12/02/2021,2021,2,12,5,12, 40866   ,40464.67095,24988.6,296.61,3127.75,1844.15,40327,80.133
12/02/2021,2021,2,12,5,13, 39791   ,39869.18868,24631.8,294.69,2824.67,1821.97,40118,-431.976
12/02/2021,2021,2,12,5,14, 40865   ,40056.91364,25219.7,313.03,2608.89,1761.16,40254,-63.27
12/02/2021,2021,2,12,5,15, 40421   ,38953.31545,25176.4,314.92,2492.25,1727.31,39442,-248.833
12/02/2021,2021,2,12,5,16, 39903   ,38134.94386,25232.7,317.65,2378.75,1816.94,38919,-180.15
12/02/2021,2021,2,12,5,17, 39783   ,37937.7792,24997.2,320.76,2237.52,1895.53,38687,376.282
12/02/2021,2021,2,12,5,18, 39545   ,38520.73367,24849.8,322.73,2157.46,1894.72,38804,-49.974
12/02/2021,2021,2,12,5,19, 39515   ,38813.66392,24071.1,320.71,2111.35,1817.59,38579,245.054
12/02/2021,2021,2,12,5,20, 38225   ,37637.72041,23399.9,317.63,2065.89,1676.25,37363,74.821
12/02/2021,2021,2,12,5,21, 37162   ,36826.96649,22821.1,313.99,2068.62,1565.97,36589,-50.083
12/02/2021,2021,2,12,5,22, 36543   ,36269.51979,22449.7,310.96,2058.81,1522.41,35958,-4.97
12/02/2021,2021,2,12,5,23, 35472   ,35279.01674,21736.3,299,2052.99,1625.37,34895,-219.266
13/02/2021,2021,2,13,6,0, 33651   ,33331.13641,22614.8,308.99,1884.86,1620.42,34097,-110.625
13/02/2021,2021,2,13,6,1, 32186   ,31817.48022,22138.5,284.89,2040.56,1527.09,32169,-144.748
13/02/2021,2021,2,13,6,2, 31059   ,30495.52627,21057.7,232.99,2239.64,1486.83,30788,13.577
13/02/2021,2021,2,13,6,3, 30056   ,29634.82801,20479.2,235.99,2488.43,1480.74,29978,566.713
13/02/2021,2021,2,13,6,4, 29712   ,29359.54354,20649.1,232.14,2744.69,1470.52,29662,459.796
13/02/2021,2021,2,13,6,5, 29836   ,29368.39456,20848.5,231.97,2965.17,1478.24,29657,717.784
13/02/2021,2021,2,13,6,6, 30195   ,29818.85356,22066.8,232.14,3203.12,1484.67,30135,709.038
13/02/2021,2021,2,13,6,7, 30255   ,30316.94018,23005,232.98,3331.11,1551.26,30835,265.451
13/02/2021,2021,2,13,6,8, 32506   ,32439.22919,23818.2,239.12,3240.58,1670.95,33651,-304.917
13/02/2021,2021,2,13,6,9, 34408   ,34821.35403,24476.6,231.94,3035.89,1782.17,36044,-113.113
13/02/2021,2021,2,13,6,10, 36045   ,36339.70188,24921.7,249.5,2779.25,1810.55,37346,-1195.179
13/02/2021,2021,2,13,6,11, 37214   ,37136.21552,25042.6,250,2508.29,1720.15,38045,-610.809
13/02/2021,2021,2,13,6,12, 37071   ,36227.21438,25156.9,267.13,2280.32,1630.65,37155,-577.85
13/02/2021,2021,2,13,6,13, 37368   ,36840.38487,24834,284.9,2176.03,1626.87,37389,-406.367
13/02/2021,2021,2,13,6,14, 37203   ,36912.41576,24475.8,264.9,2189.49,1659.2,37302,0
13/02/2021,2021,2,13,6,15, 36156   ,36191.48905,24009.1,264.07,2299.57,1681.7,36482,0
13/02/2021,2021,2,13,6,16, 35972   ,35352.2935,23570.3,299,2540.43,1736.57,35975,163.16
13/02/2021,2021,2,13,6,17, 36421   ,35324.12514,23169.5,309.12,2855.1,1800.39,36229,528.997
13/02/2021,2021,2,13,6,18, 37349   ,36596.5822,23900.6,316.7,3163.12,1812.16,37222,400.814
13/02/2021,2021,2,13,6,19, 37861   ,37074.55439,23795.1,316.9,3419.41,1764.51,37363,1266.774
13/02/2021,2021,2,13,6,20, 36938   ,36110.29495,23517.9,313.75,3589.84,1699.98,36369,1396.31
13/02/2021,2021,2,13,6,21, 35871   ,35386.31826,22879.1,300,3740.41,1645.97,35551,1298.982
13/02/2021,2021,2,13,6,22, 35127   ,34841.96042,22560.5,277.03,3907.21,1612.39,34905,957.399
13/02/2021,2021,2,13,6,23, 33813   ,33870.27562,21888.5,267.12,4046.2,1600.09,33778,-202.78
14/02/2021,2021,2,14,7,0, 32287   ,31838.28208,22013.3,308.99,4176.04,1578.14,31692,-589.089
14/02/2021,2021,2,14,7,1, 30753   ,30301.67549,20857,262.99,4303.05,1512.27,30178,-356.293
14/02/2021,2021,2,14,7,2, 29367   ,28947.45076,19867.3,230.99,4413.49,1434.97,28772,7.016
14/02/2021,2021,2,14,7,3, 28543   ,28088.91291,19213.2,248.12,4504.02,1384.6,27863,607.317
14/02/2021,2021,2,14,7,4, 28106   ,27704.21536,19204.2,228.91,4521.34,1360.29,27347,1292.343
14/02/2021,2021,2,14,7,5, 28111   ,27399.82893,19190.1,228.51,4462.32,1351.01,26844,1057.664
14/02/2021,2021,2,14,7,6, 28088   ,27441.9568,20292,228.58,4452.36,1364.31,26624,774.591
14/02/2021,2021,2,14,7,7, 27470   ,27220.25929,20185.9,228.71,4491.26,1406.24,26321,380.692
14/02/2021,2021,2,14,7,8, 27528   ,27259.52508,20705.1,200,4526.78,1441.54,27125,-559.077
14/02/2021,2021,2,14,7,9, 28894   ,28691.81092,21379.9,164.64,4567.42,1499.4,28348,-955.401
14/02/2021,2021,2,14,7,10, 30892   ,30623.11298,21598.5,228.39,4649.97,1561.01,29635,-708.227
14/02/2021,2021,2,14,7,11, 32498   ,31974.8831,22057.6,179.99,4768.88,1550.22,30746,-462.55
14/02/2021,2021,2,14,7,12, 33149   ,32194.65788,22156.2,228.06,4854.36,1524.89,30762,-355.374
14/02/2021,2021,2,14,7,13, 33775   ,32863.62443,22402.4,248.12,4951.54,1544.37,31489,0
14/02/2021,2021,2,14,7,14, 33761   ,33038.67491,22333.9,230.98,5077.73,1563.82,31705,132
14/02/2021,2021,2,14,7,15, 33546   ,32494.49616,22204.2,230.99,5187.46,1601.91,31242,279.367
14/02/2021,2021,2,14,7,16, 33476   ,31983.22916,22293.9,230.99,5250.81,1671.15,31250,736.555
14/02/2021,2021,2,14,7,17, 33727   ,32126.80521,22804.1,249.51,5326.92,1737.48,32136,725.582
14/02/2021,2021,2,14,7,18, 35016   ,33734.75664,23704.4,299.99,5422.27,1774.81,33892,680.323
14/02/2021,2021,2,14,7,19, 35657   ,34707.39167,23960,310.48,5492.58,1735.36,34688,1135.556
14/02/2021,2021,2,14,7,20, 34506   ,34012.41497,23744.8,307.99,5539.8,1653.09,34087,1643.149
14/02/2021,2021,2,14,7,21, 34157   ,33324.13475,23504.7,261.13,5647.47,1596.07,33380,1828.773
14/02/2021,2021,2,14,7,22, 33515   ,33001.95053,23311.6,248.13,5875.1,1605.72,33009,1429.923
14/02/2021,2021,2,14,7,23, 32638   ,32091.76411,22439.7,231.01,6046.08,1584.95,32098,1344.585
15/02/2021,2021,2,15,1,0, 31129   ,30780.65257,21562.8,294.58,6272.41,1564.08,29962,1197.86
15/02/2021,2021,2,15,1,1, 29464   ,29415.97349,20692.4,239.99,6255.98,1469.17,28420,1273.804
15/02/2021,2021,2,15,1,2, 28373   ,28201.8184,19831.3,148.26,6267.19,1404.59,27262,1439.683
15/02/2021,2021,2,15,1,3, 27498   ,27504.92514,19369.3,190,6305.09,1362.63,26550,844.799
15/02/2021,2021,2,15,1,4, 27506   ,27356.97402,19374.9,180,6297.16,1346.54,26433,985.48
15/02/2021,2021,2,15,1,5, 27939   ,27484.7879,19770.5,230.08,6225.14,1368.9,26715,1101.18
15/02/2021,2021,2,15,1,6, 28955   ,28332.73269,22122.4,232.98,6139.61,1424.63,27653,881.56
15/02/2021,2021,2,15,1,7, 30950   ,30012.12493,24587.2,230.49,6049.68,1616.42,29606,1122.905
15/02/2021,2021,2,15,1,8, 36574   ,34643.28305,27213.8,313.06,5972.64,1860.13,34777,1409.954
15/02/2021,2021,2,15,1,9, 40882   ,38208.31241,28006.2,315.75,5925.83,2012.62,37770,1718.626
15/02/2021,2021,2,15,1,10, 43037   ,40107.93492,29045.4,317.88,5946.43,2050.27,39024,1974.334
15/02/2021,2021,2,15,1,11, 44362   ,41143.71146,29387.7,319.15,6011.42,1972.09,39631,2236.496
15/02/2021,2021,2,15,1,12, 43539   ,40937.36679,28607.7,315.05,6082.32,1889.48,38772,2195.221
15/02/2021,2021,2,15,1,13, 44021   ,41190.33087,28243.6,316.89,6177.94,1877.71,38731,2417.737
15/02/2021,2021,2,15,1,14, 44382   ,41122.78214,27417.1,317.32,6284.97,1826.76,38892,2256.466
15/02/2021,2021,2,15,1,15, 43575   ,40561.69416,26810.4,316.93,6402.18,1788.91,38201,2122.576
